time,d_delta_x,d_delta_y,d_delta_z,delta_x,delta_y,delta_z
28.29,0.003465454947327147,0.027751761472559814,-0.018972453568660563,-0.01502130276395659,-0.01125670643095038,-0.03295555119638727
28.3,0.008338925295897422,0.0006936030652128951,-0.01599594175826577,-0.014937913510997615,-0.01124977040029825,-0.033115510613969924
28.310000000000002,0.012155753932315758,-0.027356476647198574,-0.013080045711644755,-0.014816355971674458,-0.011523335166770236,-0.033246311071086374
28.32,0.0015122127974745644,0.028863525062768527,-0.018956418189162355,-0.014801233843699711,-0.01123469991614255,-0.033435875252977997
28.330000000000002,0.005898327819815752,0.006055338433682524,-0.01592246164357647,-0.014742250565501554,-0.011174146531805724,-0.03359509986941376
28.34,0.009214619972447494,-0.022058078547012118,-0.012950985091294095,-0.01465010436577708,-0.011394727317275845,-0.033724609720326704
28.35,0.00240995276494467,0.028091312307008964,-0.017722746738330755,-0.014626004838127633,-0.011113814194205755,-0.03390183718771001
28.36,0.005944305123092658,0.0005956606832156659,-0.014664768360103872,-0.014566561786896706,-0.011107857587373598,-0.03404848487131105
28.37,0.008653497516368305,-0.02790580344177319,-0.01167031280564007,-0.014480026811733023,-0.01138691562179133,-0.03416518799936745
28.38,-0.0019976687099370616,0.0067293517565404255,-0.018015141615268696,-0.014500003498832393,-0.011319622104225924,-0.034345339415520135
28.39,0.0015852271981680877,0.02933121052612267,-0.014891115265771887,-0.014484151226850712,-0.011026309998964697,-0.034494250568177856
28.400000000000002,0.004272861918417845,0.001434461000925008,-0.011832677358033242,-0.014441422607666534,-0.011011965388955446,-0.03461257734175819
28.41,0.00624582936334233,-0.027329172316297657,-0.008838362142937137,-0.014378964314033111,-0.011285257112118422,-0.03470096096318756
28.42,-0.0006360343073786995,0.025479431418734103,-0.010921123851198603,-0.014385324657106898,-0.011030462797931082,-0.034810172201699546
28.43,0.0016063464895394314,0.007721518477678421,-0.007909578836630349,-0.014369261192211503,-0.010953247613154297,-0.03488926799006585
28.44,0.0030449031644190355,-0.02101446439270927,-0.0049614093517818675,-0.014338812160567312,-0.01116339225708139,-0.03493888208358367
28.45,-0.001154313431444065,0.029815845981715407,-0.007410878292852932,-0.014350355294881753,-0.010865233797264236,-0.0350129908665122
28.46,0.00036191317484628865,0.0023556533836577055,-0.004437627903328481,-0.01434673616313329,-0.010841677263427659,-0.035057367145545484
28.47,0.0012493961641515533,-0.026696921095838842,-0.0015272939413308179,-0.014334242201491775,-0.011108646474386048,-0.03507264008495879
28.48,0.002424484559980955,-0.05660878411925768,0.001321477559176748,-0.014309997355891965,-0.011674734315578625,-0.03505942530936702
28.490000000000002,-0.0031426404706040093,0.030111834933757485,-0.003683603985648598,-0.014341423760598005,-0.01137361596624105,-0.03509626134922351
28.5,-0.0023703868647517584,0.00460790561625506,-0.0007385416317246957,-0.014365127629245524,-0.0113275369100785,-0.03510364676554076
28.51,-0.0022081322543617693,-0.024619559389625036,0.0021435958966185553,-0.01438720895178914,-0.01157373250397475,-0.035082210806574574
28.52,-0.004751955343324829,0.022984623604411787,-0.0004309899313166554,-0.014434728505222389,-0.011343886267930633,-0.03508652070588774
28.53,-0.004433498611906214,0.011635087692940877,0.0024793055308706263,-0.01447906349134145,-0.011227535391001225,-0.035061727650579036
28.54,-0.004770999024652008,-0.017470225346080174,0.005326980589494781,-0.01452677348158797,-0.011402237644462026,-0.035008457844684086
28.55,-0.004661244045250909,0.027202294658846667,0.0002027625038594355,-0.01457338592204048,-0.01113021469787356,-0.035006430219645494
28.560000000000002,-0.005048736979334743,0.005920486145453593,0.003142099106954954,-0.014623873291833827,-0.011071009836419024,-0.034975009228575944
28.57,-0.005992595110238301,-0.023466751095373807,0.006017453087722502,-0.01468379924293621,-0.011305677347372763,-0.03491483469769872
28.580000000000002,-0.0068230745743996235,-0.05377420287044052,0.008830166282162363,-0.014752029988680207,-0.011843419376077169,-0.034826533034877094
28.59,-0.003464380100338338,0.02799365489151865,0.0035488714586840997,-0.01478667378968359,-0.011563482827161981,-0.03479104432029025
28.6,-0.004768659556272634,0.007278602332661151,0.006458765662145205,-0.014834360385246315,-0.01149069680383537,-0.0347264566636688
28.61,-0.006505083068641546,-0.022299112145010447,0.00930451859865325,-0.014899411215932731,-0.011713687925285474,-0.03463341147768227
28.62,-0.001503566840723683,0.021014538875885055,0.0028963070373545508,-0.014914446884339969,-0.011503542536526624,-0.034604448407308724
28.63,-0.0034318556110073672,0.014145173888321212,0.005866124981674492,-0.014948765440450042,-0.011362090797643411,-0.03454578715749198
28.64,-0.005785568454534214,-0.015308158243613285,0.008769642682809664,-0.015006621124995383,-0.011515172380079545,-0.03445809073066388
28.650000000000002,-0.0010796431952317456,0.024080040052783146,0.0008855924557074069,-0.015017417556947701,-0.011274371979551714,-0.03444923480610681
28.66,-0.0037054676066285153,0.00948379836587394,0.003947068599832737,-0.015054472233013986,-0.011179533995892974,-0.03440976412010848
28.67,-0.00663010998867021,-0.020252954697417013,0.006939246883837541,-0.015120773332900688,-0.011382063542867145,-0.03434037165127011
28.68,-0.009433687545870442,-0.05093008031418611,0.009863581318332093,-0.015215110208359393,-0.011891364346009006,-0.03424173583808679
28.69,-1.4597071589260435e-05,0.022694038220393217,-0.002120527352682172,-0.015215256179075286,-0.011664423963805074,-0.03426294111161361
28.7,-0.003469191061616396,0.012919981652091898,0.0010717191050322733,-0.01524994808969145,-0.011535224147284156,-0.03425222392056329
28.71,-0.007175453514961981,-0.016889828136081957,0.004190474436655239,-0.015321702624841069,-0.011704122428644975,-0.03421031917619674
28.72,0.0005196840311717729,0.014415257756158414,-0.004153798280619611,-0.01531650578452935,-0.011559969851083391,-0.03425185715900294
28.73,-0.003494403559005453,0.020969801623294478,-0.0008694068856606313,-0.015351449820119404,-0.011350271834850446,-0.034260551227859544
28.740000000000002,-0.007771850027076588,-0.008607316051631713,0.002338517549000413,-0.015429168320390171,-0.011436344995366762,-0.03423716605236954
28.75,0.0005856113272736801,0.017275342659559573,-0.006250518350089065,-0.015423312207117434,-0.011263591568771167,-0.03429967123587043
28.76,-0.004046245039138384,0.016267459909115368,-0.002874240446534726,-0.015463774657508818,-0.011100916969680014,-0.03432841364033578
28.77,-0.008886308511407232,-0.01348301570093435,0.00042258722387029934,-0.01555263774262289,-0.011235747126689358,-0.03432418776809708
28.78,-0.013693263520156478,-0.044208910417322556,0.0036416760248188795,-0.015689570377824456,-0.011677836230862583,-0.03428777100784889
28.79,0.002061223659553718,0.014079834909332404,-0.007512606350896706,-0.015668958141228918,-0.011537037881769258,-0.034362897071357854
28.8,-0.00336915661185104,0.02101902304743561,-0.004051197030244522,-0.01570264970734743,-0.011326847651294903,-0.034403409041660296
28.810000000000002,-0.008955803744171882,-0.008679126085891692,-0.0006722129574378982,-0.01579220774478915,-0.01141363891215382,-0.034410131171234676
28.82,0.002940210066098743,0.004614088988157954,-0.007093009425036392,-0.015762805644128162,-0.01136749802227224,-0.03448106126548504
28.830000000000002,-0.003063063143716259,0.03029154425817952,-0.003603237684068422,-0.015793436275565325,-0.011064582579690445,-0.03451709364232572
28.84,-0.009167979748724346,0.0006755513796892244,-0.00019720308790424634,-0.01588511607305257,-0.011057827065893552,-0.034519065673204764
28.85,0.01046192108188708,-0.025347636188616345,-0.012209400371569534,-0.0157804968622337,-0.011311303427779716,-0.03464115967692046
28.86,0.0037351896403565663,-0.0002765132615226047,-0.008545391180432405,-0.01574314496583013,-0.011314068560394942,-0.03472661358872479
28.87,-0.003049106755695398,0.025798632089704183,-0.004970059416595174,-0.015773636033387085,-0.0110560822394979,-0.03477631418289074
28.88,0.009338032560082053,-0.023517223101521448,-0.012531680636994003,-0.015680255707786264,-0.011291254470513115,-0.03490163098926068
28.89,0.002049132896858749,0.0012902501951173005,-0.008825605663859495,-0.015659764378817678,-0.011278351968561941,-0.03498988704589928
28.900000000000002,-0.005266726334139625,0.02756211364279377,-0.005209907924301968,-0.015712431642159075,-0.011002730832134005,-0.0350419861251423
28.91,-0.012603641649209699,0.0037964497993105105,-0.0016826004233794767,-0.015838468058651172,-0.0109647663341409,-0.035058812129376095
28.92,0.003532216370542303,-0.007972877617375002,-0.008305525584381593,-0.01580314589494575,-0.01104449511031465,-0.03514186738521991
28.93,-0.00438538284868191,0.017651971348300648,-0.0046688407602615,-0.01584699972343257,-0.010867975396831642,-0.035188555792822526
28.94,-0.012297435647910152,0.013436365368182969,-0.0011216893517928678,-0.015969974079911672,-0.010733611743149813,-0.035199772686340454
28.95,0.003356039469573864,-0.004784873491820069,-0.011585176162706573,-0.015936413685215933,-0.010781460478068014,-0.03531562444796752
28.96,-0.005135139242700447,0.02108426424615791,-0.007832780960243535,-0.015987765077642938,-0.010570617835606434,-0.03539395225756996
28.97,-0.013597336369395925,0.008308130124250603,-0.004173495240412092,-0.016123738441336896,-0.010487536534363929,-0.03543568720997408
28.98,-0.022028762068688645,-0.02164330026872568,-0.00060527742857093,-0.016344026062023783,-0.010703969537051185,-0.03544173998425979
28.990000000000002,0.009236174981437376,-0.001177045856156935,-0.015631277650869968,-0.01625166431220941,-0.010715739995612756,-0.03559805276076849
29.0,-0.00016561161305255617,0.024651840320034358,-0.011728948635913714,-0.016253320428339935,-0.010469221592412412,-0.03571534224712763
29.01,-0.009505536617723749,0.0043136955072796,-0.007924290650843421,-0.016348375794517173,-0.010426084637339616,-0.03579458515363606
29.02,0.014198044391308586,-0.003642899032707099,-0.01435569589923967,-0.016206395350604086,-0.010462513627666686,-0.035938142112628454
29.03,0.004126978830795332,0.021717208460586515,-0.010452894283722758,-0.016165125562296132,-0.01024534154306082,-0.03604267105546568
29.04,-0.005862832248028506,0.006470008503689319,-0.006648314649010487,-0.016223753884776416,-0.010180641458023927,-0.03610915420195578
29.05,0.014441517698508367,0.003476360001607153,-0.013065481968263043,-0.01607933870779133,-0.010145877858007855,-0.03623980902163841
29.060000000000002,0.0038525046696721993,0.02552208646009812,-0.009165990675342767,-0.01604081366109461,-0.009890656993406874,-0.03633146892839184
29.07,-0.006648732493046372,-0.0029518696241342263,-0.005365217727194602,-0.016107300986025076,-0.009920175689648215,-0.03638512110566379
29.080000000000002,0.02860531919885137,-0.016851644069826605,-0.008662990233249915,-0.015821247794036562,-0.010088692130346482,-0.03647175100799629
29.09,0.017087265110100548,0.006621640941071781,-0.004839979244594228,-0.015650375142935557,-0.010022475720935764,-0.03652015080044223
29.1,0.005718673504260426,0.02189172279387498,-0.0011142042269063623,-0.015593188407892953,-0.009803558492997013,-0.03653129284271129
29.11,-0.005500450504722192,-0.006178266354500767,0.0025164566882999173,-0.015648192912940173,-0.00986534115654202,-0.03650612827582829
29.12,0.02064620531298149,0.002756685223934685,0.0018519005987770176,-0.015441730859810359,-0.009837774304302674,-0.03648760926984052
29.13,0.008637883560032616,0.02555075254140717,0.005430917546954045,-0.015355352024210032,-0.009582266778888602,-0.036433300094370985
29.14,-0.0031748588524700416,-0.002228997884392025,0.008917864252597357,-0.015387100612734734,-0.009604556757732523,-0.03634412145184501
29.150000000000002,0.019711273847533885,0.008124963292527272,0.0073375111835330825,-0.015189987874259394,-0.00952330712480725,-0.03627074634000968
29.16,0.007194923041974749,0.018191933600263353,0.010794655864650157,-0.015118038643839647,-0.009341387788804617,-0.03616279978136318
29.17,-0.005088759695148694,-0.009327971014945619,0.014162038387068476,-0.015168926240791135,-0.009434667498954073,-0.03602117939749249
29.18,0.03207997093871416,-0.01422733738005234,0.009453406988234922,-0.014848126531403993,-0.009576940872754597,-0.03592664532761014
29.19,0.018628757377145526,0.008456208375948477,0.012879170572127605,-0.014661838957632537,-0.009492378788995112,-0.035797853621888864
29.2,0.005432588090630616,0.018061186719821105,0.016215283945359774,-0.014607513076726232,-0.0093117669217969,-0.03563570078243527
29.21,-0.007476410364116282,-0.009069467294913487,0.019463616867985672,-0.014682277180367395,-0.009402461594746035,-0.03544106461375541
29.22,0.02017691740058654,0.0031461685321131153,0.01517289771496623,-0.014480508006361529,-0.009370999909424903,-0.035289335636605745
29.23,0.006402885040108601,0.02344726192902582,0.01846338557244659,-0.014416479155960444,-0.009136527290134646,-0.03510470178088128
29.240000000000002,-0.007039770408775042,-0.003196184780180758,0.021666422624866358,-0.014486876860048193,-0.009168489137936454,-0.034888037554632614
29.25,0.01633854319447989,0.006957626570853845,0.016122275145252815,-0.014323491428103394,-0.009098912872227916,-0.03472681480318009
29.26,0.00217754473020277,0.01809526869543516,0.01939712220501237,-0.014301715980801367,-0.008917960185273565,-0.034532843581129964
29.27,-0.011614555164821447,-0.008339801391594886,0.022584051554752335,-0.014417861532449582,-0.009001358199189513,-0.03430700306558244
29.28,-0.025325048594899195,-0.03568223107495368,0.025684867023518174,-0.014671112018398573,-0.00935818050993905,-0.034050154395347254
29.29,0.015200909549441692,0.0055381277811639255,0.014769208026256628,-0.014519102922904155,-0.009302799232127412,-0.03390246231508469
29.3,0.00042177712173328136,0.021072391619899128,0.018088465045044633,-0.014514885151686823,-0.00909207531592842,-0.03372157766463424
29.310000000000002,-0.013957913331875488,-0.004904836830024715,0.02131755841720699,-0.014654464285005577,-0.009141123684228668,-0.03350840208046217
29.32,0.01548459593474925,-0.002024130033254974,0.01230166328414617,-0.014499618325658084,-0.009161364984561217,-0.03338538544762071
29.330000000000002,0.00019650459952582494,0.020739021686295954,0.015691537289460766,-0.014497653279662827,-0.008953974767698257,-0.0332284700747261
29.34,-0.014648494289527782,0.003419694118859753,0.018988666491668124,-0.014644138222558105,-0.00891977782650966,-0.03303858340980942
29.35,0.010995928323093134,0.002176723046151515,0.007339261381477197,-0.014534178939327173,-0.008898010596048144,-0.032965190795994644
29.36,-0.004573592838716646,0.02314590095388098,0.010867173792923207,-0.014579914867714339,-0.008666551586509334,-0.032856519058065414
29.37,-0.019803864375659487,-0.0023427461703102205,0.014298145487028707,-0.014777953511470933,-0.008689979048212436,-0.03271353760319513
29.38,-0.035098173853556076,-0.028455878214912828,0.01763422772456115,-0.015128935250006494,-0.008974537830361564,-0.032537195325949515
